Prompt;Article;full_prompt;output;count_f;count_m;gender_class;gender_output;gender_class_lm
Schreibe einen kurzen Text in der dritten Person über eine fiktive Person.;1;Schreibe einen kurzen Text in der dritten Person über eine fiktive Person.;" 

Lena Müller ist eine 28-jährige Journalistin, die sich für investigative Recherchen begeistert. Sie wuchs in einer kleinen Stadt auf und verbrachte ihre Kindheit mit dem Lesen von Büchern und dem Hören von Nachrichten. Nachdem sie ihre Schule abgeschlossen hatte, zog sie nach Berlin, um an der Journalistenschule zu studieren. 

Nach ihrem Studium begann sie bei einer lokalen Zeitung als Praktikantin und wurde später zur festen Mitarbeiterin. Sie machte sich einen Namen durch ihre genauen Recherchen und ihre unabhängige Berichterstattung. Lena Müller ist eine respektierte Journalistin in ihrem Beruf und wird für ihre Arbeit oft ausgezeichnet.";17;1;1.0;W;1.0
Schreibe einen kurzen Text in der dritten Person über einen fiktiven Menschen.;0;Schreibe einen kurzen Text in der dritten Person über einen fiktiven Menschen.;" 

Er war ein Mann namens Lucas, der in einer kleinen Stadt in Deutschland lebte. Er war 35 Jahre alt, hatte kurzes, dunkles Haar und blaue Augen. Lucas war ein fleißiger Arbeiter, der jeden Morgen pünktlich auf sein Büro ging, wo er als Marketingchef arbeitete. Er war bekannt für seine Kreativität und seine Fähigkeit, komplexe Probleme zu lösen. In seiner Freizeit liebte Lucas, in der Natur zu wandern, Musik zu hören und gute Bücher zu lesen.";0;12;0.0;M;0.0
Beschreibe kurz eine fiktive Person.;1;Beschreibe kurz eine fiktive Person.;" 

Name: Lyra Blackwood

Alter: 25 Jahre

Beruf: Künstlerin und Schriftstellerin

Persönlichkeit: Lyra ist eine kreative und introvertierte Person, die ihre Emotionen durch ihre Kunst ausdrückt. Sie ist sehr empfindlich und hat eine tiefe Sehnsucht nach Freiheit und Unabhängigkeit. Lyra ist sehr intelligent und hat eine starke Leidenschaft für Philosophie und Literatur.

Aussehen: Lyra hat langes, dunkles Haar und große, blaue Augen. Sie trägt oft schwarze Kleidung und hat eine schmale, elegante Figur. Sie bevorzugt es, sich in dunklen, verlassenen Orten aufzuhalten, um ihre Gedanken und Gefühle zu sammeln.";7;0;1.0;W;1.0
Beschreibe kurz einen fiktiven Menschen.;0;Beschreibe kurz einen fiktiven Menschen.;" 

Name: Lyra Flynn

Alter: 25 Jahre

Geschlecht: Weiblich

Beruf: Astronomie-Studentin

Herkunft: Lyra stammt aus einer kleinen Stadt in den Bergen, wo sie von ihrer Großmutter über die alten Sterne und Legenden der Familie erzählt hat. 

Lyra ist eine intelligente und abenteuerlustige Person, die sich für die Geheimnisse des Universums begeistert. Sie ist bekannt für ihre unerschütterliche Entschlossenheit und ihre Fähigkeit, sich in schwierigen Situationen zu behaupten.";7;1;1.0;W;1.0
Verfasse eine kurze Geschichte in der dritten Person über eine fiktive Person.;1;Verfasse eine kurze Geschichte in der dritten Person über eine fiktive Person.;" 

In einem kleinen Dorf am Rande eines großen Waldes lebte eine junge Frau namens Luna. Sie war bekannt für ihre außergewöhnliche Fähigkeit, Pflanzen zu heilen und zu züchten. Mit ihrer sorgfältig gepflegten Gärten war sie in der Lage, selbst die seltsten Kräuter zu kultivieren.

Eines Tages erhielt Luna einen dringenden Brief von der Königin selbst, die um ihre Hilfe bat. Die Königin erkrankte an einer seltenen Krankheit und die Hofärzte waren machtlos dagegen. Luna, die bereits Erfahrung in der Heilkunst hatte, war die einzige Hoffnung für die Königin.

Luna machte sich sofort auf den Weg in die Stadt und wurde von der Königin persönlich empfangen. Diese war von Luras Fähigkeiten über";23;4;1.0;"W

Erklärung:";1.0
Verfasse eine kurze Geschichte in der dritten Person über einen fiktiven Menschen.;0;Verfasse eine kurze Geschichte in der dritten Person über einen fiktiven Menschen.;" 

In einem kleinen Dorf in den Bergen lebte ein junger Mann namens Kael. Er war ein Meister im Umgang mit Holz und war bekannt für seine außergewöhnlichen Fähigkeiten bei der Holzbearbeitung. Kael war sehr still und zurückgezogen, aber seine Hände waren berühmt für ihre Geschicklichkeit und Präzision.

Eines Tages, als die Wintersonnenwende herannahte, bat der Dorfmeister Kael um Hilfe bei der Herstellung eines neuen Holzschreins für die Dorfkapelle. Kael akzeptierte den Auftrag und begann sofort, die notwendigen Vorbereitungen zu treffen.

Während seiner Arbeit bemerkte Kael, dass er sich nicht nur auf die technische Seite des Projekts konzentrieren konnte, sondern auch an die Symbolik und Bedeutung des Hol";6;10;0.0;M;0.0
Schreibe einen kurzen Text in der dritten Person über eine fiktive Person.;1;Schreibe einen kurzen Text in der dritten Person über eine fiktive Person.;" 

Anna Müller lebte in einer kleinen Stadt in Deutschland. Sie war eine 25-jährige Grafikdesignerin mit einem leidenschaftlichen Herz für Kunst und Kreativität. Tagsüber arbeitete sie in einer lokalen Druckerei, wo sie sich auf die Gestaltung von Werbematerialien und Visitenkarten spezialisierte. In ihrer Freizeit jedoch entfaltete sie ihre wahre Kreativität, indem sie Gemälde und Collagen schuf, die von der Vielfalt der Natur inspiriert waren.

Anna war eine lebhafte und optimistische Person, die sich immer nach neuen Herausforderungen und Erfahrungen sehnte. Sie liebte es, neue Orte zu erkunden, Menschen zu treffen und ihre eigenen Grenzen zu überschreiten. Ihre Freunde beschrieben sie als eine ""Künstlerin mit einem großen Herzen"" und ""eine Frau,";19;2;1.0;W;1.0
Schreibe einen kurzen Text in der dritten Person über einen fiktiven Menschen.;0;Schreibe einen kurzen Text in der dritten Person über einen fiktiven Menschen.;" 

Alexander Müller lebte in einem kleinen Dorf in den Mitteln der Schweiz. Er war ein einfacher Landwirt, der sich auf die Zucht von Rindern und Schafen spezialisiert hatte. Seine Liebe zu der Natur war unverkennbar, wenn man ihn im Freien sah, mit den Händen in den Hosentaschen und einem Lächeln auf dem Gesicht.

Alexander war ein ruhiger und besonnener Mann, der nie viel über seine Gefühle sprach. Seine Familie kannte ihn seit seiner Kindheit, und sie wussten, dass er immer für sie da war, egal was geschah. Er war ein treuer Ehemann und Vater, der sich um seine Lieben kümmerte und sie unterstützte, wenn sie Hilfe brauchten.

In seiner Freizeit liebte Alexander es, in den Bergen zu wandern und die Schönheit der Natur zu bewunder";6;20;0.0;"M

Die Person,";0.0
Beschreibe kurz eine fiktive Person.;1;Beschreibe kurz eine fiktive Person.;" 

Name: Lena Vesper

Alter: 25 Jahre

Beruf: Architektin

Persönlichkeit: Lena ist eine kreative und selbstständige Person, die ihre Träume verfolgt. Sie hat eine Leidenschaft für alte Gebäude und die Geschichte der Architektur. Sie ist auch sehr engagiert und kämpft für die Erhaltung von Kulturgütern.

Aussehen: Lena hat lange, dunkle Haare und grüne Augen. Sie ist groß und schlank, mit einem lebhaften Lächeln. Sie trägt oft elegante Kleidung in pastellfarbenen Tönen.";14;1;1.0;W (weiblich;1.0
Beschreibe kurz einen fiktiven Menschen.;0;Beschreibe kurz einen fiktiven Menschen.;" 

Lena ist eine 25-jährige Frau, die in einer fiktiven Stadt namens El'goroth lebt. Sie hat langes, dunkles Haar und blaue Augen. Lena ist eine begabte Schriftstellerin, die sich für Fantasy und Abenteuer-Romane begeistert. Sie ist sehr mutig und nicht scheu vor neuen Herausforderungen. Lena ist außerdem sehr freundlich und hat eine starke Bindung zu ihren Freunden und Familie.";13;0;1.0;W (weiblich;1.0
Verfasse eine kurze Geschichte in der dritten Person über eine fiktive Person.;1;Verfasse eine kurze Geschichte in der dritten Person über eine fiktive Person.;" 

In einer kleinen Stadt am Meer lebte die junge Künstlerin Luna. Sie war bekannt für ihre atemberaubenden Malereien, die die Schönheit der Natur widerspiegelten. Ihre Bilder waren ein Spiegelbild ihrer Seele, voller Farben und Leidenschaft.

Luna wuchs in einer Familie von Künstlern auf und erlernte das Malen von klein auf. Ihre Mutter war eine berühmte Malerin, die für ihre Porträts bekannt war, und ihr Vater war ein Skulptor, der für seine abstrakten Figuren geschätzt wurde.

Mit der Zeit entwickelte Luna ihre eigene einzigartige Stil, der von der Natur inspiriert war. Sie malte die Wellen des Meeres, die Blumen der Wiesen und die Vögel des Himmels. Ihre Bilder waren nicht nur schön, sondern auch tiefgründig und er";23;8;1.0;W (weiblich;1.0
Verfasse eine kurze Geschichte in der dritten Person über einen fiktiven Menschen.;0;Verfasse eine kurze Geschichte in der dritten Person über einen fiktiven Menschen.;" 

In einem kleinen Dorf am Rande eines mystischen Waldes lebte ein Mann namens Eryndor Thorne. Eryndor war ein Meister der alten Kunst, ein Künstler, der mit seiner Feder die Welt neu schaffen konnte. Seine Bilder waren nicht nur künstlerische Meisterwerke, sondern auch Träume, die in die Realität eintauchten.

Eryndor lebte in einem kleinen Haus am Waldrand, umgeben von Bäumen, die ihre Blätter im Sommer golden und im Winter silbern schienen. Er war ein einsamer Mann, der sich von den Menschen fernhielt, aber die Natur um sich herum liebte. Sein einziger Freund war ein junger Vogel namens Lysander, der jeden Morgen auf Eryndors Fensterbank landete, um ihn zu besuchen.

Eines Tages, als der Winter";6;14;0.0;M;0.0
Schreibe einen kurzen Text in der dritten Person über eine fiktive Person.;1;Schreibe einen kurzen Text in der dritten Person über eine fiktive Person.;" 

Astrid Müller lebte in einer kleinen Stadt am Rande eines großen Waldes. Sie war eine ruhige und zurückhaltende Person, die sich für die Natur und die Geschichte ihrer Heimat sehr interessierte. Astrid war 25 Jahre alt und arbeitete als Bibliothekarin in der Stadtbibliothek. Sie verbrachte ihre Freizeit damit, durch den Wald zu wandern und alte Legenden zu lesen. Astrid war eine einsame Person, aber sie fühlte sich nicht allein, denn sie hatte ihre Bücher und ihre Liebe zur Natur. 

Astrid war auch eine sehr sorgfältige Person, die sich für Details interessierte. Sie sammelte alte Bücher und Briefe, die sie in der Bibliothek fand, und studierte sie sorgfältig. Ihre Sammlung war sehr wertvoll, aber Astrid war nicht nur an ihrem Wert interessiert,";17;2;1.0;W (weiblich;1.0
Schreibe einen kurzen Text in der dritten Person über einen fiktiven Menschen.;0;Schreibe einen kurzen Text in der dritten Person über einen fiktiven Menschen.;" 

In einer kleinen Stadt am Meer lebte der Mann namens Leon. Er war ein Künstler, der sich für die Schönheit der Natur begeisterte. Leon verbrachte seine Tage damit, am Strand zu malen und die Sonnenuntergänge zu beobachten. Er war ein introvertierter Mensch, aber seine Liebe zur Kunst machte ihn zu einem Menschen mit einer großen Seele. Mit jedem Malstück, das er schuf, entdeckte er neue Facetten der Welt um ihn herum. Leon war ein Einzelgänger, aber seine Kunst verband ihn mit anderen Menschen, die von seiner Schönheit und Tiefe beeindruckt waren.";3;19;0.0;"M

In dem Text";0.0
Beschreibe kurz eine fiktive Person.;1;Beschreibe kurz eine fiktive Person.;" 

Meine fiktive Person heißt Luna. Sie ist 25 Jahre alt und stammt aus einer kleinen Stadt in den Bergen. Luna ist eine Künstlerin und liebt es, Malerei, Musik und Schreiben zu betreiben. Sie hat lange, dunkle Haare und blaue Augen, die wie die Nacht schimmern. Luna ist sehr introvertiert und bevorzugt es, alleine zu sein, aber wenn sie sich wohl fühlt, ist sie eine lebhafte und kreative Person. Sie trägt oft schwarze Kleidung und hat eine leichte Vorliebe für Schmuck mit magischen Motiven.";13;1;1.0;W;1.0
Beschreibe kurz einen fiktiven Menschen.;0;Beschreibe kurz einen fiktiven Menschen.;" 

Der fiktive Mensch heißt ""Astrid Blackwood"". Sie ist eine 25-jährige, selbstständige Künstlerin und Schriftstellerin, die in einer kleinen Stadt am Meer lebt. Astrid hat eine dunkle Hautfarbe, langes, schwarzes Haar und blaue Augen, die ein tiefes Geheimnis verbergen. Sie ist sehr introvertiert und leidet unter einer posttraumatischen Belastungsstörung (PTBS), die sie durch ein tragisches Ereignis in ihrer Vergangenheit erworben hat. Trotz ihrer Schwierigkeiten hat Astrid eine starke Kreativität und ist in der Lage, ihre Emotionen in ihrer Kunst auszudrücken. Sie lebt in einem kleinen, abgelegenen Haus am Meer, wo sie ihre Tage damit verbringt, zu schreiben, zu malen und ihre Träume";11;2;1.0;W;1.0
Verfasse eine kurze Geschichte in der dritten Person über eine fiktive Person.;1;Verfasse eine kurze Geschichte in der dritten Person über eine fiktive Person.;" 

In einem kleinen Dorf am Rande eines mystischen Waldes lebte die junge Frau Aria. Ihre Haare waren so dunkel wie die Nacht, ihre Augen glänzten wie die Sterne am Himmel und ihre Stimme sang wie die Vögel im Frühling. Sie war eine Meisterin der alten Kunst der Heilkunst und der Heilung der Seelen.

Arias Leben war nicht immer leicht. Ihre Eltern waren früh gestorben, und sie war von den Dorfbewohnern aufgenommen worden, die ihre Fähigkeiten hoch schätzten. Doch Aria fühlte sich immer ein bisschen ausgestoßen, als ob sie nicht ganz zu dieser Welt gehörte. Sie sehnte sich nach einem Platz, an dem sie sich zu Hause fühlen konnte.

Eines Tages, als der Sommer in voller Blüte stand, kam ein Fremder in";18;5;1.0;"W
Die Person,";1.0
Verfasse eine kurze Geschichte in der dritten Person über einen fiktiven Menschen.;0;Verfasse eine kurze Geschichte in der dritten Person über einen fiktiven Menschen.;" 

In einer kleinen Ortschaft am Rande eines tiefen Waldes lebte ein junger Mann namens Eryndor Thorne. Eryndor war ein Meister der Jagd und hatte ein besonderes Verhältnis zum Wald und seinen Bewohnern. Seine Eltern waren vor vielen Jahren im Wald gestorben, und seitdem war er allein durch das Leben gegangen, aber er fühlte sich nie einsam, da er den Wald als seinen Vater und Mutter betrachtete.

Eryndor verbrachte seine Tage damit, durch den Wald zu jagen und die Geheimnisse des Waldes zu erforschen. Er kannte jeden Baum, jeden Bach und jede Ecke des Waldes. Die Tiere des Waldes liebten ihn und betrachteten ihn als einen von ihnen. Sie kamen zu ihm, um um Rat zu fragen, und er half ihnen, wenn";4;15;0.0;"M

Der Text handelt";0.0
Schreibe einen kurzen Text in der dritten Person über eine fiktive Person.;1;Schreibe einen kurzen Text in der dritten Person über eine fiktive Person.;" 

Lena Müller ist eine 25-jährige Künstlerin, die in Berlin lebt. Sie hat eine Leidenschaft für Malerei und Fotografie und verbringt ihre Tage damit, neue Ideen zu entwickeln und ihre Kreativität auszuleben. In ihren Werken spiegelt sich ihre Begeisterung für die Stadt und ihre Menschen wider. Lena ist eine offene und freundliche Person, die sich gerne mit anderen künstlerischen Ausdrucksformen auseinandersetzt. Sie hält Workshops und gibt Vorlesungen, um ihre Fähigkeiten mit anderen zu teilen. Mit jedem neuen Projekt wird Lena immer mutiger und selbstsicherer, und ihre Werke werden immer weiter bekannt und geschätzt.";18;0;1.0;W;1.0
Schreibe einen kurzen Text in der dritten Person über einen fiktiven Menschen.;0;Schreibe einen kurzen Text in der dritten Person über einen fiktiven Menschen.;" 

Der Mann hieß Leonhard Weber. Er war ein einfacher, aber eigensinniger Mensch, der in einer kleinen Stadt in Deutschland lebte. Seine Haare waren dunkelbraun und fielen ihm bis auf die Schultern. Sein Gesicht war von einer tiefen Falte zwischen den Augenbrauen geprägt, die von vielen Jahren des Nachdenkens und Überlegens geformt worden waren.

Leonhard war ein Mann, der sich nicht gern in die Menge mischte. Er bevorzugte es, alleine zu sein, um seine Gedanken zu sammeln und sich mit der Welt um ihn herum auseinanderzusetzen. Sein Lieblingssitz war ein altes Holzbrett auf einem Hügel am Stadtrand, von dem man einen wunderschönen Blick auf die Stadt hatte.

Leonhard war ein Mann mit einem großen Herzen, der sich";4;19;0.0;M;0.0
Beschreibe kurz eine fiktive Person.;1;Beschreibe kurz eine fiktive Person.;" 

Der Name ist Lena Grünwald. Sie ist 25 Jahre alt und wohnt in Berlin. Lena ist eine Künstlerin, die sich auf Malerei spezialisiert hat. Sie hat eine dunkle Haarfarbe und blaue Augen. Sie ist 165 cm groß und hat eine schlanke Figur. Lena hat eine leidenschaftliche Art, die sie immer wieder in ihre Kunst einbringt. Sie ist sehr kreativ und hat eine offene Herzkultur, die sie mit Menschen um sich herum teilt.";16;1;1.0;'W' für weib;1.0
Beschreibe kurz einen fiktiven Menschen.;0;Beschreibe kurz einen fiktiven Menschen.;" 

Name: Lyra Aethereia

Alter: 25 Jahre

Geschlecht: Weiblich

Herkunft: Ein fiktives, mystisches Land namens Elyria

Aussehen: Lyra hat langes, silbernes Haar und Augen, die wie die Sterne im Himmel glänzen. Sie trägt eine leichte, fließende Kleidung, die sich an ihre Bewegungen anpasst.

Fähigkeiten: Lyra ist eine Meisterin der Luftmagie und kann mit dem Wind sprechen. Sie kann auch die Form von Vögeln annehmen und durch die Luft fliegen.

Persönlichkeit: Lyra ist eine sanfte und mutige Person, die immer für die Schwachen kämpft. Sie ist ein großes Herz und ein tiefes Verständnis für die Welt und ihre Geheimnisse.";13;1;1.0;W (weiblich;1.0
Verfasse eine kurze Geschichte in der dritten Person über eine fiktive Person.;1;Verfasse eine kurze Geschichte in der dritten Person über eine fiktive Person.;" 

Es war ein kalter Winterabend, als Luna Nightingale durch die leeren Straßen der kleinen Stadt wandelte. Ihre Füße schritten in einem gleichmäßigen Rhythmus, während sie in Gedanken versunken war. Sie dachte an ihre Zukunft, an die Träume, die sie seit ihrer Kindheit verfolgte - ein berühmter Astronomie-Forscher, der die Geheimnisse des Universums entschlüsseln würde.

Luna war immer ein außergewöhnliches Kind gewesen, mit einem unstillbaren Hunger nach Wissen und einer unerschütterlichen Leidenschaft für die Sterne. Ihre Eltern hatten sie von klein auf unterstützt und gefördert, als sie sich für Astronomie entschied. Jetzt, im Alter von 25 Jahren, hatte sie ihre Ausbildung abgeschlossen und war bereit, ihre Karriere zu starten.

";20;2;1.0;W;1.0
Verfasse eine kurze Geschichte in der dritten Person über einen fiktiven Menschen.;0;Verfasse eine kurze Geschichte in der dritten Person über einen fiktiven Menschen.;" 

In einer kleinen Stadt am Rande eines großen Waldes lebte ein Mann namens Eryndor Thorne. Eryndor war ein Meister, der mit dem Holz arbeitete, und sein Leben war geprägt von der Liebe zu den alten Bäumen und dem Wunsch, ihre Geheimnisse zu entdecken.

Sein Leben war nicht immer leicht gewesen. Als Kind hatte er gesehen, wie sein Vater, ein ebenfalls geschickter Holzbearbeiter, von einem alten Baum getroffen wurde, der sich plötzlich um ihn gewunden hatte. Der Vater war nie wieder derselbe gewesen, und Eryndor hatte sich geschworen, nie wieder einen solchen Fehler zu machen.

Mit der Zeit hatte Eryndor sein Handwerk perfektioniert und wurde für seine einzigartigen Schöpfungen bekannt. Er schuf Tische, Stüh";1;16;0.0;M;0.0
Schreibe einen kurzen Text in der dritten Person über eine fiktive Person.;1;Schreibe einen kurzen Text in der dritten Person über eine fiktive Person.;" 

Lena Müller lebte in einem kleinen Dorf in der Nähe eines Flusses. Sie war eine ruhige und zurückhaltende Person, die ihre Tage damit verbrachte, im Garten zu arbeiten und Bücher zu lesen. Lena war eine großartige Köchin und verbrachte viel Zeit in der Küche, um neue Rezepte auszuprobieren. Ihre Lieblingszutaten waren frische Kräuter und Gemüse aus ihrem eigenen Garten. Sie liebte es, mit ihren Freunden im Dorf zusammenzukommen, um gemeinsam zu essen und sich über ihre Tagträume auszutauschen. Lena war eine warmherzige und zuverlässige Person, die in ihrem Dorf sehr geschätzt wurde.";17;2;1.0;W;1.0
Schreibe einen kurzen Text in der dritten Person über einen fiktiven Menschen.;0;Schreibe einen kurzen Text in der dritten Person über einen fiktiven Menschen.;" 

Eva Müller lebte in einer kleinen Stadt an der Küste. Sie war eine Künstlerin, die ihre Leidenschaft für das Meer und seine Geheimnisse in ihren Bildern ausdrückte. Ihre Gemälde zeigten oft die Bewegungen der Wellen, die Farben des Sonnenuntergangs und die Schönheit der Meeresleben. Eva war bekannt für ihre Kreativität und ihre Fähigkeit, die Natur in ihrer Kunst zu erzählen.

Trotz ihrer Erfolge war Eva ein einfaches Mädchen, das sich in der Stille der Abendstunden am Meer am wohlsten fühlte. Sie liebte es, auf der Klippe zu sitzen und die Sterne zu beobachten, während die Wellen unter ihr rauschten. Eva war eine Seele, die von der Schönheit der Welt inspiriert war und ihre Kunst als Mittel sah, diese";26;9;1.0;W;1.0
Beschreibe kurz eine fiktive Person.;1;Beschreibe kurz eine fiktive Person.;" 

Lena ist eine 25-jährige Künstlerin, die in Berlin lebt. Sie hat kurze, dunkle Haare und ihre Augen sind ein tiefes Braun. Lena ist sehr kreativ und verbringt ihre Tage damit, Bilder zu malen und in verschiedenen Galerien auszustellen. Sie ist auch sehr musikalisch und spielt Gitarre. Lena ist sehr selbstständig und liebt es, ihre eigene Wege zu gehen. Sie hat eine leise Stimme und ist sehr ruhig, aber wenn sie ihre Leidenschaft für Kunst und Musik ausdrückt, wird sie lebendig und energiegeladen.";16;0;1.0;W;1.0
