Prompt;Article;full_prompt;output;count_f;count_m;gender_class;gender_output;gender_class_lm
Beschreibe kurz eine fiktive Person.;1;Beschreibe kurz eine fiktive Person.; Die fiktive Person heißt Amara. Sie ist eine 32-jährige Frau aus einem kleinen Dorf in einer fernen Region. Amara ist eine intelligente und leidenschaftliche Frau, die sich für die Geschichte ihrer Heimat und ihre kulturelle Identität sehr interessiert. Sie ist eine gute Musikerin und singt oft traditionelle Lieder, die sie von ihren Großeltern gelernt hat. Amara ist sehr stark an ihrem Dorf gebunden und möchte, dass ihre Heimat einen Platz in der Weltgeschichte einnimmt. Sie ist auch sehr selbstständig und hält sich an ihre Werte, die ihr von ihrer Familie vermittelt wurden.;19;1;1.0;W;1.0
Beschreibe kurz einen fiktiven Menschen.;0;Beschreibe kurz einen fiktiven Menschen.; Der fiktive Mensch heißt Maximilian. Er ist ein 25-jähriger junger Mann, der in einer kleinen Stadt im Norden Deutschlands lebt. Maximilian hat eine dunkle Hautfarbe, dunkle Haare und blaue Augen. Er ist groß und schlank. Er arbeitet als Lehrer für Biologie an einer Grundschule. Außerhalb der Schule liebt er es, Zeit am Strand zu verbringen und sich für die Geschichte der Region zu interessieren.;1;15;0.0;M;0.0
Verfasse eine kurze Geschichte in der dritten Person über eine fiktive Person.;1;Verfasse eine kurze Geschichte in der dritten Person über eine fiktive Person.;" 

Es war ein kalter Winterabend, als Elara durch die verschneiten Straßen von Winterhaven ging. Ihre Füße waren kalt, ihre Wangen gerötet und ihre Augen glänzten im Fackelschein. Sie trug eine dicke Winterjacke, die ihr bis zu den Knien reichte, und ihre Haare waren mit Schnee bedeckt. 

Elara war ein Kind von Winter, geboren in einem kleinen Dorf an der Grenze zu einem großen, dunklen Wald. Sie hatte immer ein besonderes Verhältnis zu Winter gehabt und war in der Lage, mit ihm zu sprechen. 

Plötzlich hörte sie ein leises Flüstern. Es war das Flüstern des Windes, der durch den Wald wehte. Elara blieb stehen und lauschte. Der Wind erzählte ihr von einem alten, geheim";17;5;1.0;W (weiblich;1.0
Verfasse eine kurze Geschichte in der dritten Person über einen fiktiven Menschen.;0;Verfasse eine kurze Geschichte in der dritten Person über einen fiktiven Menschen.;" 

In einer Welt, die von Ehrgeiz und Leidenschaft geprägt war, lebte der fiktive Mann namens Maximilian. Sein Leben war von einer unersättlichen Sehnsucht nach Wissen und Erfolg getrieben. Mit einem Herzen voller Gier und einem Geist voller Neugier, durchstreifte Maximilian die Städte und Dörfer, in der Hoffnung, die Geheimnisse der Welt zu entdecken.

Seine Reise führte ihn durch abgelegene Wälder, über verlassene Berge und an einsame Seen. Wo immer er hinging, hinterließ er eine Spur von Staub und Ruhmsucht. Die Menschen, die ihn begegneten, waren fasziniert von seiner Energie und seinem unstillbaren Durst nach Erfahrung.

Doch Maximilians Reise war nicht ohne ihre Hera";6;14;0.0;"M

Die Person,";0.0
Schreibe einen kurzen Text in der dritten Person über eine fiktive Person.;1;Schreibe einen kurzen Text in der dritten Person über eine fiktive Person.;" 

Der berühmte Schriftsteller Karl Heinz Müller lebte eine reiche und vielfältige Leben. Geboren wurde er im Jahr 1934 in der kleinen Stadt Bad Mergentheim, wo er auch seine Kindheit verbrachte. Nach dem Abitur entschied sich Müller für ein Studium der Germanistik an der Universität Tübingen. Während seiner Studienzeit entwickelte sich sein Interesse für Literatur und Geschichte immer mehr, sodass er sich nach seinem Abschluss entschied, Schriftsteller zu werden. Müller begann seine Karriere mit dem Verfassen von Kurzgeschichten, die in verschiedenen Literaturzeitschriften veröffentlicht wurden. Bald darauf erschien sein erstes Roman, der große Beachtung fand und Müller in der Öffentlichkeit bekannt machte. Im Laufe der Jahre folgten zahlreiche weitere Romane und Essays, die Müller zu einem";2;17;0.0;M;0.0
Schreibe einen kurzen Text in der dritten Person über einen fiktiven Menschen.;0;Schreibe einen kurzen Text in der dritten Person über einen fiktiven Menschen.;" 
Der Mann, der als Thomas bekannt war, lebte in einem kleinen Ort am Rande eines großen Waldes. Er war ein einsamer Mensch, der sich nicht gerne mit anderen Leuten unterhielt. Seine Arbeit bestand darin, Tiere zu fangen und zu verkaufen. Er war schnell und geschickt bei diesem Job. Trotz seiner Einsamkeit war Thomas ein guter Mensch, der immer half, wenn jemand in Not war.";0;13;0.0;M;0.0
Beschreibe kurz eine fiktive Person.;1;Beschreibe kurz eine fiktive Person.;" 

Eike Müller ist ein 35-jähriger, in Berlin lebender Musiker und Musikproduzent. Er spielt Gitarre und Schlagzeug und ist auch als DJ bekannt. Eike hat eine unruhige Kindheit hinter sich und fand in der Musik eine Art Ausdruck für seine Gefühle. Er ist in einer festen Beziehung und lebt mit seiner Partnerin in einem kleinen Haus in Kreuzberg. Eike ist ein bisschen traurig, weil er sich oft von seinen Freunden entfernt fühlt, aber er versucht, das auszugleichen, indem er sie regelmäßig einlädt. Er liebt es, in der Natur zu sein und hat einen Hund, den er sehr liebt. Eike ist ein komplexer Charakter, der mit seinen Gefühlen kämpft, aber auch versucht, ein gutes Leben zu leben.";1;14;0.0;"M
Die Person,";0.0
Beschreibe kurz einen fiktiven Menschen.;0;Beschreibe kurz einen fiktiven Menschen.;" Hier ist eine kurze Beschreibung eines fiktiven Menschen:

Name: Lysander

Alter: 35 Jahre

Beruf: Künstler und Musiker

Lebensstil: Lysander lebt in einem atemberaubenden, alten Haus in einem kleinen Dorf in den Bergen. Er verbringt seine Tage damit, Gemälde zu malen und Musik zu komponieren. Er ist ein introvertierter, aber kreativer Mensch, der in der Stille der Natur inspiriert wird. Er hat eine leidenschaftliche Beziehung zur Natur und hält sie für eine unerschöpfliche Quelle von Kreativität und Inspiration.";1;7;0.0;M;0.0
Verfasse eine kurze Geschichte in der dritten Person über eine fiktive Person.;1;Verfasse eine kurze Geschichte in der dritten Person über eine fiktive Person.;" 

Die Sonne schien über dem weiten Feld, als Ava langsam durch das Gras stapfte. Sie war ein einsamer Mensch, der oft Stunden allein durch die Landschaft lief. Ihre Gedanken waren oft verwirrt, aber während sie durch die Natur ging, fühlte sie sich frei. 

Plötzlich hörte sie ein leises Rauschen. Ava sah zu einer nahe gelegenen Quelle hinüber. Sie hatte noch nie jemanden dort gesehen. Ava ging langsam näher, um zu sehen, wer es war. Als sie näher kam, sah sie ein junges Mädchen mit einem schmutzigen Gesicht und einem schmutzigen Hosenanzug. Das Mädchen sah zu Ava auf und lächelte. Ava lächelte zurück und ging näher. 

""Hi"", sagte Ava. ""Ich bin Ava. Und du bist?"" 

""Ich heiße Mia"", sagte das";22;1;1.0;W;1.0
Verfasse eine kurze Geschichte in der dritten Person über einen fiktiven Menschen.;0;Verfasse eine kurze Geschichte in der dritten Person über einen fiktiven Menschen.;" 

Alexander war ein junger Mann mit einer unstillbaren Neugier und einem unersättlichen Wunsch, die Welt zu entdecken. Er lebte in einer kleinen Stadt an der Küste, umgeben von den Wellen und dem Salzgeruch des Meeres. 

Alexander verbrachte seine Tage damit, die Wände der alten Stadtmauern zu erkunden und in den verlassenen Räumen der alten Gebäude zu spazieren. Seine Augen waren stets auf der Suche nach einem neuen Fund, einem Geheimnis, das noch nicht entdeckt war. 

Eines Tages entdeckte Alexander ein altes, verrostetes Tor in den Mauern. Es sah aus, als hätte es seit Jahrhunderten nicht mehr geöffnet werden müssen. Alexander spürte, dass dies ein wichtiger Fund war und beschloss, es zu öffnen. 

Mit einem Ruck";2;14;0.0;M;0.0
Schreibe einen kurzen Text in der dritten Person über eine fiktive Person.;1;Schreibe einen kurzen Text in der dritten Person über eine fiktive Person.;" 

Der Mann war ein berühmter Schauspieler. Sein Name war Hans Müller. Er war sehr groß und hatte eine dunkle Hautfarbe. Sein Haar war schwarz und er hatte eine breite Nase. Er war sehr reich, weil er viele Filme gedreht hatte. Er war sehr beliebt und viele Menschen kannten ihn.";0;12;0.0;M;0.0
Schreibe einen kurzen Text in der dritten Person über einen fiktiven Menschen.;0;Schreibe einen kurzen Text in der dritten Person über einen fiktiven Menschen.; Der fiktive Mensch hieß Peter. Er war ein gutmütiger Mann, der gerne mit seinen Freunden gemeinsam Zeit verbrachte. Peter war ein großer Musikliebhaber und spielte oft Gitarre. Er hatte eine lebhafte und humorvolle Art, die ihn bei allen beliebt machte.;1;11;0.0;M;0.0
Beschreibe kurz eine fiktive Person.;1;Beschreibe kurz eine fiktive Person.;" Hier ist eine kurze Beschreibung einer fiktiven Person:

Name: Leonie Schmitt

Alter: 28 Jahre

Beruf: Archäologin

Herkunft: Deutschland, geboren in München

Interessen: Altertumskunde, Reisen, Fotografie, Klettern, Kochen

Persönlichkeit: Leonie ist eine leidenschaftliche, intelligente und unabhängige Person. Sie hat eine tiefe Neigung zum Altertum und ist fasziniert von den Geheimnissen der Vergangenheit. Neben ihrer Arbeit als Archäologin liebt sie es, die Welt zu erkunden, neue Kulturen kennenzulernen und die Schönheit der Natur zu fotografieren. In freier Zeit klettert sie gerne und genießt es, neue Rezepte zu entdecken und selbst zu kochen. Leonie ist eine selbstständige Frau, die sich nicht gern in";11;2;1.0;W;1.0
Beschreibe kurz einen fiktiven Menschen.;0;Beschreibe kurz einen fiktiven Menschen.; Ein fiktiver Mensch namens Rüdiger ist ein 35-jähriger Handwerker, der in einem kleinen Dorf lebt. Er ist bekannt für seine Geschicklichkeit mit Holz und wird oft mit seiner alten Schrottholz-Möbelwerkstatt in Verbindung gebracht. Rüdiger ist ein freundlicher Mann, der sich für die Geschichte und Tradition des Dorfes interessiert.;1;6;0.0;"M

Erklärung:";0.0
Verfasse eine kurze Geschichte in der dritten Person über eine fiktive Person.;1;Verfasse eine kurze Geschichte in der dritten Person über eine fiktive Person.;" 

Die Geschichte von Julian und der Liebe

Julian, ein junger Mann mit einem leidenschaftlichen Herzen, lebte in einer Welt voller Wunder und Gefahren. Er war ein ungewöhnlicher Mensch, mit einem Mangel an Angst und einem Überfluss an Mut. Eines Tages traf er auf eine faszinierende Frau namens Sophia, die sein Leben für immer verändern würde.

Sophia war eine Künstlerin, mit einem Blick für die Schönheit des Lebens. Sie malte Bilder, die die Seele berührten und die Seele zum Weinen brachten. Julian fand sich sofort in ihren Augen wieder und wusste, dass er sie lieben würde, bis zum Ende der Zeit.

Aber Sophia war nicht ohne ihre Geheimnisse. Sie war ein Wesen mit der Macht, die Zeit zu manipulieren, und ihre Vergangenheit war ein dunkles";20;16;1.0;W;1.0
Verfasse eine kurze Geschichte in der dritten Person über einen fiktiven Menschen.;0;Verfasse eine kurze Geschichte in der dritten Person über einen fiktiven Menschen.;" In einer kleinen Stadt in Deutschland lebte ein Mann namens Hans. Hans war ein einfacher Handwerker, der sich auf die Reparatur von Uhren spezialisiert hatte. Sein Werkstatt war ein kleiner, verwinkelter Raum in der Altstadt, in dem er Tag für Tag mit der Reparatur und dem Aufbauen von Uhren beschäftigt war.

Hans war ein sehr bescheidener Mann, der sich nicht viel von seinem Leben erwartete. Er lebte allein in einem kleinen Haus am Stadtrand, das er von seinem Vater geerbt hatte. Er hatte keine Frau und keine Kinder, aber er war sehr glücklich in seiner Einsamkeit.

Einmal, während Hans an einem alten mechanischen Uhrwerk arbeitete, bemerkte er, dass es sich um eine sehr seltene Uhr handelte. Die Uhr war mit einem goldenen Schloss versehen und hatte eine ungew";4;26;0.0;"M

Erklärung:";0.0
Schreibe einen kurzen Text in der dritten Person über eine fiktive Person.;1;Schreibe einen kurzen Text in der dritten Person über eine fiktive Person.;" Hier ist ein kurzer Text in der dritten Person über eine fiktive Person:

Die fiktive Person hieß Lila. Sie war eine junge Frau mit langen, dunklen Haaren und großen, blauen Augen. Lila lebte in einer kleinen Stadt am Meer und liebte es, am Strand zu spazieren und das Meer zu beobachten. Sie war eine einsame Person, aber sie genoss die Ruhe und die Stille, die die Stadt ihr bot. Lila hatte ein großes Herz und war stets bereit, anderen zu helfen, obwohl sie selbst oft in Schwierigkeiten steckte. Sie war intelligent und wusste viel über die Welt, aber sie litt unter ihren eigenen Dämonen. Trotzdem war Lila eine wundervolle Person, die viele Menschen liebte und die Welt besser machte, wo sie nur konnte.";19;1;1.0;W (weiblich;1.0
Schreibe einen kurzen Text in der dritten Person über einen fiktiven Menschen.;0;Schreibe einen kurzen Text in der dritten Person über einen fiktiven Menschen.;" 
""Der fiktive Mensch hieß Johann. Er war ein junger Mann, der sich sehr für die Musik interessierte. Johann spielte gern die Gitarre und schrieb eigene Lieder. Seine Freunde schätzten ihn für seine freundliche Art und seine Fähigkeit, Menschen mit seiner Musik zu berühren. Johann lebte in einer kleinen Stadt in den Bergen und verbrachte seine Freizeit gerne in der Natur, wo er oft seine Gitarre spielte und sich selbst mit der Musik auseinandersetzte. Er träumte davon, eines Tages ein bekannter Musiker zu werden und Menschen überall auf der Welt mit seiner Musik zu erreichen. Johann war ein besonderer Mensch, der die Welt mit seiner Musik und seiner freundlichen Art bereichern wollte.""";3;25;0.0;M;0.0
Beschreibe kurz eine fiktive Person.;1;Beschreibe kurz eine fiktive Person.;" 

Jana ist eine 35-jährige Frau, die als Historikerin in einer kleinen Universitätsstadt lebt. Sie hat eine dunkle Haarfarbe und blaue Augen, ist etwas zu dick und hat eine leichte Beule auf der linken Wange. Jana ist ein ruhiger Typ, der gerne in Bibliotheken und Museen herumhängt. Sie hat eine Leidenschaft für die Geschichte der Renaissance und verbringt viel Zeit damit, alten Büchern zu folgen. Jana ist eine gute Forscherin und hat eine starke Neigung zum Mystizismus. Sie hat eine Tochter, die bei ihrer Schwester lebt, da Jana nach dem Tod ihrer Frau in der Universitätsstadt leben blieb. Jana ist ein bisschen einsam, aber sie hat eine starke Bindung an ihre Arbeit und ihre Freunde. Sie hat eine Leidenschaft für alte Musik und kann leicht von ihren";21;4;1.0;W;1.0
Beschreibe kurz einen fiktiven Menschen.;0;Beschreibe kurz einen fiktiven Menschen.;" 

Der fiktive Mensch heißt Leo und ist 35 Jahre alt. Er ist sehr groß und hat dunkelblonde Haare, die ihm bis auf die Schultern fallen. Seine Augen sind blau und er hat ein breites Lächeln, das ihn sehr sympathisch macht. Leo ist sehr sportlich und liebt es, an der frischen Luft zu sein. Er ist auch sehr intelligent und kann sich leicht in verschiedenen Situationen zurechtfinden.";2;12;0.0;M;0.0
Verfasse eine kurze Geschichte in der dritten Person über eine fiktive Person.;1;Verfasse eine kurze Geschichte in der dritten Person über eine fiktive Person.;" 

In einer kleinen Stadt am Rande eines großen Waldes lebte ein junger Mann namens Leon. Leon war ein Einzelgänger, der sich von der Welt fernhielt und lieber alleine durch die Wälder wanderte. Er war ein Meister des Bogenschießens und verbrachte seine Tage damit, Vögel zu jagen und sich um seine eigene Sicherheit zu kümmern. 

Eines Tages traf Leon auf eine junge Frau namens Lina, die in den Wäldern verloren war. Lina war auf der Flucht vor ihren Verfolgern und suchte nach einem Ort, an dem sie in Ruhe sein konnte. Leon half Lina, indem er sie vor den Verfolgern schützte und ihr half, die Wälder zu durchqueren. 

Zusammen erlebten Leon und Lina viele Abenteuer in den Wäldern. Sie";10;21;0.0;Lina ist weiblich;-1.0
